char_location,fragment,keyword,kw_start,metaphorical,project_id,type
742.0,neath.  But what if life deals us an unexpected blow? Sickness. Accident. Abuse. War. Birth defects. We then bare the body-altering scars that not only make us look ,war,81.0,False,e814c0e32180677623ce0b98f2db76b3,battle
1278.0, build photo-narrative body of work by gathering contributors who have endured a journey resulting in grievous bodily scarring as a result of cancer.  They will tell rea,journey,81.0,True,e814c0e32180677623ce0b98f2db76b3,journey
,,,,,d295db51da1eca92d3f138cef8cbbd3d,none
,,,,,985c91fca9449376d5798a25391a0d5b,none
,,,,,545e074fbf634055d773bf1173ad2d00,none
,,,,,9380b9f8ea308f85fa41e5d680a2cfae,none
,,,,,108d0f3927f115d0899a43491f73b963,none
144.0,ery mile travelled on the ride.  Please make a pledge now and help us finish our journey strong! _________________________________________________________________ Josh C,journey,81.0,False,a3bbc210c0e86d8ef1250545b204deb0,journey
2994.0,"n their community.  On October 2nd, the Peloton team will embark on a 2,500-mile journey from Calgary, Alberta, Canada, to Lewiston, Maine, for the Dempsey Challenge.  T",journey,81.0,False,a3bbc210c0e86d8ef1250545b204deb0,journey
3315.0,"hour leg of the relay in order to stay on schedule.  Woven throughout the team’s journey across North America will be stories of cancer survivors, caregivers, and a youn",journey,81.0,False,a3bbc210c0e86d8ef1250545b204deb0,journey
5041.0,"nge.  Laura is a four-time cancer survivor and understands
first-hand the cancer journey.  She
has been a voice for those affected by cancer and has shown how to live wi",journey,81.0,True,a3bbc210c0e86d8ef1250545b204deb0,journey
,,,,,0d16291211c9880726915e02d9b5b813,none
,,,,,62cc72bf882064cf535198c8f07de460,none
287.0,"when they realized their music could be more powerful than their medicine in the fight against women’s cancers. Dancing with N.E.D., a documentary in progress, follows",fight,81.0,True,9dffa73622f293e8375f90c4f8654ab0,battle
2634.0,"ves?
The doctors and their patients are approaching critical crossroads in their fight to survive. We cannot stop filming now. Please help us to make this important fi",fight,81.0,True,9dffa73622f293e8375f90c4f8654ab0,battle
429.0,"tary in progress, follows the rock band No Evidence of Disease (N.E.D.) on their journey from their unlikely beginnings to becoming a rock sensation and the “lightning r",journey,81.0,False,9dffa73622f293e8375f90c4f8654ab0,journey
1846.0,"the story of their doctors, the people who guide them through that unpredictable journey and who are there every step of the way. As Dr. Soper, one of the band members s",journey,81.0,True,9dffa73622f293e8375f90c4f8654ab0,journey
,,,,,836034582b92f64c4e03a4a647de6c37,none
,,,,,866edbe94762fe82f9eb4eeb459510d7,none
461.0,"es; stories that need to be told to others so 
that the wisdom gained from their journey will not be lost. This film will be shown at retreats, conferences and peer supp",journey,81.0,True,8b5998c365afc657f15be1f9ebedf2ce,journey
,,,,,987c9ead43c0c147df83d5f0d419711f,none
,,,,,48cd243130ed58f5a3988d21416fe766,none
478.0,"nd more families around the globe. Our educational coloring book, Lucas the Lion Fights Leukemia, is meant to share information, but also the importance of forming a po",fights,81.0,True,4fed63aa7334a0376a1e8588bc18b57b,battle
1136.0,"by children directly affected by cancer.  We can all do our part to help end the fight with cancer and by helping us complete our goal, we will be able to work togethe",fight,81.0,True,4fed63aa7334a0376a1e8588bc18b57b,battle
1289.0,o work together to prepare our youth with information and positivity to join the fight with us. Our group would be more than happy to answer any questions that you may,fight,81.0,True,4fed63aa7334a0376a1e8588bc18b57b,battle
,,,,,01ea038e381dc36304ec73d140b8080d,none
,,,,,cfb49ad72d51026a646f2a786555a899,none
,,,,,1d46b6b32aac60f5a891e4309ccc5898,none
,,,,,8f21a48b1b6862df1db52183548b5913,none
,,,,,36ccaf48bbcc5604c8785f35a6af1655,none
,,,,,67deff55fd89386cd68c7f1eecbcaefc,none
,,,,,bbf5605e0905f5b66b04d70e9c28771f,none
,,,,,64e9095fb2f91d261a4a6136cb9defbc,none
460.0,"sical composers. The producer of this 
project is William Ackerman, Grammy Award winning Founder of Windham 
Hill Records. This new music will reach a global 
audience, ",winning,81.0,False,eea81179e92e684092d0203ec519f09a,battle
,,,,,3b560538e795dec72bbc00360581f420,none
116.0,"neducated. He provides for his son Ali with the money he earns in an underground fight club, sacrificing his body and his dignity. It's the only way he knows how to su",fight,81.0,False,9185a6e4530e61e2c3919f016eaf0b43,battle
1884.0,"ething we often take for granted, until ... And we all know people that have had battles with cancer, and we all lost people to cancer. The writer of this film - Andrew ",battles,81.0,True,9185a6e4530e61e2c3919f016eaf0b43,battle
441.0,"LY hilarious, ""Terminally Illin"" is a candid look into the life of a young adult battling cancer, but with a psychedelic-sci-fi twist! It’s more than a comic book: It’s p",battling,81.0,True,8419a1da0302e932e134adee7010d744,battle
644.0,"ning, and totally original. Our heroine travels inside her own body with her pet battle-kitty, to take on the evil nazi tumors, cancer aliens, and The Tumornator - on a",battle,81.0,False,8419a1da0302e932e134adee7010d744,battle
1001.0, that when she was better we would begin work on our restaurant. My mom lost her fight on 02-09-15. I feel that the best way to honor my mom is to go through with it a,fight,81.0,True,0e8fdd49e6857ebca7a44585eaf585aa,battle
481.0,"d like to help other, find their inner superhero. It helped me through my cancer journey and i would love for it help someone else too.  Spread awareness of Lymphoma and",journey,81.0,True,083f69fc2f1ee3fedbea5c2e798fc5ba,journey
,,,,,81a3c2856dd530f0a48837e516236c41,none
,,,,,d1917dfb9da0c378d992b1f55cb166eb,none
,,,,,a0d9cfc264b91dbfff72e8bb947c42b7,none
2539.0,"ng!!! People, technology and science working together to defeat cancer! A nation fighting for the cure! The Market
.  The Crowdfunding Industry Report by Massolution rele",fighting,81.0,True,c4c2185ab436cfad2d26c3c242ac0e0d,battle
938.0,". It is the future of Cancer Research! It is people backing doctors and staff to fight cancer, research by research. In addition, only accredited Universities, Institu",fight,81.0,True,c4c2185ab436cfad2d26c3c242ac0e0d,battle
,,,,,afa44e39d540c3fe200665020cf14616,none
,,,,,0f33b75385de8a2372f43ec96de9e40d,none
91.0, terrible story of a small town boy trying to help a local church woman with her fight against breast cancer and poverty. A truly award winning documentary filled with,fight,81.0,True,c597ef268e066ab427b13c7ebc740c71,battle
,,,,,d312becd68a592d6a0975a34d44b0c6f,none
5518.0,thusiasts who need to minimize the amount of clothes they carry or wear of their journey. Our T1O2 materials are especially wonderful and safe for our Children and those,journey,81.0,True,bf484d1080a348721c9b5883ff8b89d5,journey
,,,,,87b2710fb8c2f97d262d0b037550a0b2,none
,,,,,c3c013556928771e25eb93395c96837a,none
,,,,,a8022a9542e6e63e6555d7419faca848,none
1263.0," Breast Cancer Crusade. With your donation, we can help people who are currently fighting this disease while also helping reach the ultimate goal of a world without breas",fighting,81.0,True,b3fae420ba65cdae83c207ceb821e172,battle
78.0,I plan on writing about and documenting the life of a 25 year old girl and her battle with cancer. The funding is to help cover travel expenses to Orlando. I'll be sp,battle,79.0,True,93eeaeeefed72af39edf2f2d7c342590,battle
1165.0,"e are many other costs I will be facing. I need to raise funds to help with this battle. I am undergoing surgery the week this Kickstarter begins, and facing the unknow",battle,81.0,True,39b1e035b16701e255e43767d193067d,battle
,,,,,af9a877b2ae1933be5cb55e9f171a189,none
138.0,"er patients and their families the information and inspiration that they need to fight this awful disease. The host of the podcast is Certified Cancer Navigator, Tina ",fight,81.0,True,5040b395448803dd92dff6474d9fe8d9,battle
913.0,podcasts that will inform and inspire cancer patients and their families as they fight for their lives each and every day.,fight,81.0,True,5040b395448803dd92dff6474d9fe8d9,battle
3669.0,"oo. This book is a blessing and I hope it finds its way to all the mamas bravely fighting for their knights."" ""Mama's Knight brought tears to my eyes and made my two litt",fighting,81.0,True,5fa9359df5792e368df5f45a71379ec2,battle
4111.0,"ur name or the name of your child in the book (or the names of family or friends battling cancer in their families), to donating books to families in need. I am using Kic",battling,81.0,True,5fa9359df5792e368df5f45a71379ec2,battle
755.0," talk about cancer with their kids, that they could personalize for their cancer journey. This 40-page hardcover book also has places to put in photos of their child and",journey,81.0,True,5fa9359df5792e368df5f45a71379ec2,journey
943.0,"vities to bond Mama with her children during the daunting emotional and physical journey upon them.  Book description: Once upon a time…

It’s how all heroes begin their",journey,81.0,True,5fa9359df5792e368df5f45a71379ec2,journey
1104.0,"in their story, and 
you’re a hero, too! Your mama has cancer, and 
it’s a scary journey, but you can help your mama just by being you—special, wonderful, YOU. 
Your mam",journey,81.0,True,5fa9359df5792e368df5f45a71379ec2,journey
1784.0,"s a delightful, interactive story that will help parents approach this difficult journey in a way that protects their child's emotional health and strengthens their bond",journey,81.0,True,5fa9359df5792e368df5f45a71379ec2,journey
,,,,,9fba3a6bd2cdf5474ed5f314fe68f38b,none
,,,,,c8cbfd0ae673b333f0482aa98d8f63b6,none
275.0,"nal experiences of creative director and artist, Sima Vassilieva, during her own fight with breast cancer. Sima saw herself as an Amazon warrior, one breast removed, f",fight,81.0,True,4bd0e6e878dd45150ce0cfe7ac189179,battle
1399.0," performance, we hope to reach out to all our fellow Amazons as they face life’s battles, but especially those on the battlefield of cancer. 28 октября 2015 года в помещ",battles,81.0,False,4bd0e6e878dd45150ce0cfe7ac189179,battle
496.0," This mythical image, symbolic of women’s bravery, stoicism and steadfastness in battle, prompted Sima to seek out other Amazons, who had been through the same experien",battle,81.0,False,4bd0e6e878dd45150ce0cfe7ac189179,battle
2640.0,that is entertaining and unique; a lesson in how to involve a community in one’s fight and how the power of numbers can help in enduring treatment. With the help of he,fight,81.0,True,0cb5b9bcfc048efa43e91518c146c647,battle
432.0," the eyes of Rochelle “Ro” Poulson; a story about life, love and a young woman’s journey with breast cancer. Never one to sit still or take her health for granted, Ro ma",journey,81.0,True,0cb5b9bcfc048efa43e91518c146c647,journey
,,,,,cb4b70e0bb37e84e755c0c50249f5e22,none
,,,,,d7dad3b937d41a65419675b283cac442,none
1174.0,"ess and early detection of Colon
Cancer, indeed any cancer, are critical. My own battle to overcome the disease
has sparked a real commitment to the Colon Cancer Allian",battle,81.0,True,add86c147452ba42e362c41fe41ddebc,battle
779.0,"o – birdlife, bison, badgers and burrowing owls – into a compelling photographic
journey through my year-long triumph over cancer, filled with mini anecdotes of
the new ",journey,81.0,False,add86c147452ba42e362c41fe41ddebc,journey
1472.0,"y, If Through the Window helps even one cancer sufferer to
brighten up their own journey or accelerates one piece of research or awareness
by just a fraction of one per ",journey,81.0,True,add86c147452ba42e362c41fe41ddebc,journey
,,,,,5e8d6edc314de1da7b28f0f383fde1a7,none
,,,,,050d1e7f7fa1b3c8580669daf5549998,none
308.0," survivors. You can have a part in creating this epic mythology about the cancer journey.  When we finish the illustrations,  you'll get a digital edition of the comic b",journey,81.0,True,9cafa23fc0e5bf5059db1e567e99437b,journey
342.0,Southeastern PA.My goal is to share our extraordinarily sad but beautiful cancer journey with others and to open a dialogue that Paul captured so beautifully with pen an,journey,81.0,True,2a7bf2e6cd525149a458dda22c43d0c8,journey
,,,,,779716fd48cc66ed61d5c42c69213037,none
,,,,,b44b147e9f47eb55c95d04a4f11e5d9d,none
321.0,"e there is not a cure. I can not begin to imagine being in the shoes of a person fighting cancer.  Seeing her pain first hand is what motivated me to create this idea , a",fighting,81.0,True,d6201bf671e707d985ae90dde22f94d0,battle
548.0,"s to create an Album full of inspirational music to help fuel the people who are fighting cancer. The daily fight they go through is heart breaking , some lose hope and e",fighting,81.0,True,d6201bf671e707d985ae90dde22f94d0,battle
